lastUpdated,weatherStation.name,weatherStation.province,weatherStation.location.coordinates.0,weatherStation.location.coordinates.1,avgAirTemperature,precipitation,minAirTemperature,maxAirTemperature
2023-11-16T20:38:37.792Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.4,0,11.2,25.5
2023-11-16T20:38:37.820Z,MANRESA,BARCELONA,41.72,1.840277777777778,17,0,11.1,22.9
2023-11-16T20:38:37.823Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.9,0.2,11,18.8
2023-11-16T20:38:37.825Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,8.7,19.2
2023-11-16T20:38:37.827Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.8,0,4.6,18.9
2023-11-16T20:38:37.830Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.2,0,2,22.4
2023-11-16T20:38:37.833Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.5,0,3.2,21.8
2023-11-16T20:38:37.836Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.6,0,5.1,22.1
2023-11-16T20:38:37.838Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.4,0,8.2,20.7
2023-11-16T20:38:37.840Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.6,0,9.6,21.6
2023-11-16T20:38:37.842Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.9,0,6.8,23
2023-11-16T20:38:37.845Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.4,0,10,22.9
2023-11-16T20:38:37.847Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.6,0,8.2,23
2023-11-16T20:38:37.849Z,MANRESA,BARCELONA,41.72,1.840277777777778,16,0,11.7,20.2
2023-11-16T20:38:37.851Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.4,0,10.1,20.7
'2023-11-16',MANRESA,BARCELONA,41.72,1.840277777777778,14.4,0,9.7,19
2023-11-16T20:38:37.854Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.6,0,10.6,20.7
2023-11-16T20:38:37.857Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.4,0,8.3,14.5
2023-11-16T20:38:37.858Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,0,4.3,14.5
2023-11-16T20:38:37.860Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.6,0.2,-0.8,15.9
2023-11-16T20:38:37.862Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.6,0.4,5.5,11.8
2023-11-16T20:38:37.864Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,0,6,12.8
2023-11-16T20:38:37.866Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.3,0,5.3,19.3
2023-11-16T20:38:37.868Z,MANRESA,BARCELONA,41.72,1.840277777777778,11,0,3.8,18.1
2023-11-16T20:38:37.869Z,MANRESA,BARCELONA,41.72,1.840277777777778,11,0,4.6,17.3
2023-11-16T20:38:37.871Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.6,0,1.3,13.8
2023-11-16T20:38:37.873Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.7,0,-0.6,16
2023-11-16T20:38:37.875Z,MANRESA,BARCELONA,41.72,1.840277777777778,9,2.8,4,14
2023-11-16T20:38:37.877Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.8,0,1.7,13.8
2023-11-16T20:38:37.879Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.9,0,-0.3,14.1
2023-11-16T20:38:37.880Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.6,0,2.2,13
2023-11-16T20:38:37.882Z,MANRESA,BARCELONA,41.72,1.840277777777778,6,0,-1.2,13.2
2023-11-16T20:38:37.883Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.4,1.8,-3,11.9
2023-11-16T20:38:37.885Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.1,0.2,0.2,12
2023-11-16T20:38:37.886Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.5,0,-2.3,13.3
2023-11-16T20:38:37.888Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.8,0,3.1,14.4
2023-11-16T20:38:37.890Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.9,0,3.5,12.3
2023-11-16T20:38:37.891Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.4,4.8,5.1,9.6
2023-11-16T20:38:37.894Z,MANRESA,BARCELONA,41.72,1.840277777777778,12,1.4,8,16
2023-11-16T20:38:37.895Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.2,0,1.8,10.5
2023-11-16T20:38:37.897Z,MANRESA,BARCELONA,41.72,1.840277777777778,2.8,0,-0.7,6.2
2023-11-16T20:38:37.899Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.7,14.4,2.1,7.3
2023-11-16T20:38:37.900Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.5,8.4,4.4,10.6
2023-11-16T20:38:37.902Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.4,12,7.2,15.5
2023-11-16T20:38:37.904Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.2,0.6,6.9,15.5
2023-11-16T20:38:37.906Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.8,0,5.9,13.7
2023-11-16T20:38:37.908Z,MANRESA,BARCELONA,41.72,1.840277777777778,9,0,3.6,14.3
2023-11-16T20:38:37.910Z,MANRESA,BARCELONA,41.72,1.840277777777778,,,,
2023-11-16T20:38:37.912Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,0.6,4.3,14.5
2023-11-16T20:38:37.914Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.2,0,6,14.5
2023-11-16T20:38:37.916Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.8,0,3.7,16
2023-11-16T20:38:37.918Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.4,0,6.1,18.6
2023-11-16T20:38:37.920Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.6,0,6.1,19.2
2023-11-16T20:38:37.922Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.3,0,3.1,17.5
2023-11-16T20:38:37.924Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.8,0,2.9,18.8
2023-11-16T20:38:37.926Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,0,2.4,16.4
2023-11-16T20:38:37.928Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.2,0,1.2,17.1
2023-11-16T20:38:37.930Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.6,0,2.1,15.2
2023-11-16T20:38:37.932Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.2,0,5.4,15
2023-11-16T20:38:37.934Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.4,0,4.6,20.2
2023-11-16T20:38:37.936Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.4,0,1.7,15.2
2023-11-16T20:38:37.938Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.6,0,1.3,10
2023-11-16T20:38:37.940Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.2,0,5.5,12.9
2023-11-16T20:38:37.942Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.9,0,2.7,13.1
2023-11-16T20:38:37.943Z,MANRESA,BARCELONA,41.72,1.840277777777778,7,0,-0.3,14.4
2023-11-16T20:38:37.946Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.6,0,-1.4,14.7
2023-11-16T20:38:37.947Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.3,0,-2,10.6
2023-11-16T20:38:37.949Z,MANRESA,BARCELONA,41.72,1.840277777777778,7,1.8,2.3,11.6
2023-11-16T20:38:37.952Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.6,0,5.4,13.7
2023-11-16T20:38:37.954Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.6,0,-0.2,13.5
2023-11-16T20:38:37.956Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.8,0,0.3,9.4
2023-11-16T20:38:37.958Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.2,0,-0.5,12.9
2023-11-16T20:38:37.961Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.4,0,1,13.7
2023-11-16T20:38:37.963Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.2,0,-0.3,14.8
2023-11-16T20:38:37.965Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.8,0,3.7,15.8
2023-11-16T20:38:37.967Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.2,2.2,1.8,10.5
2023-11-16T20:38:37.969Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.5,0.4,5,12
2023-11-16T20:38:37.970Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.8,0,2.6,11
2023-11-16T20:38:37.972Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.3,0,1.2,9.4
2023-11-16T20:38:37.974Z,MANRESA,BARCELONA,41.72,1.840277777777778,6,0,-1.1,13.1
2023-11-16T20:38:37.976Z,MANRESA,BARCELONA,41.72,1.840277777777778,1.7,0,-6,9.4
2023-11-16T20:38:37.977Z,MANRESA,BARCELONA,41.72,1.840277777777778,1.4,0,-5.7,8.6
2023-11-16T20:38:37.979Z,MANRESA,BARCELONA,41.72,1.840277777777778,1.2,0,-5.7,8
2023-11-16T20:38:37.980Z,MANRESA,BARCELONA,41.72,1.840277777777778,0.5,0.4,-1.4,2.4
2023-11-16T20:38:37.982Z,MANRESA,BARCELONA,41.72,1.840277777777778,2.9,0,-1.6,7.4
2023-11-16T20:38:37.984Z,MANRESA,BARCELONA,41.72,1.840277777777778,1.7,0,-4.2,7.6
2023-11-16T20:38:37.986Z,MANRESA,BARCELONA,41.72,1.840277777777778,2.8,0,-3,8.5
2023-11-16T20:38:37.988Z,MANRESA,BARCELONA,41.72,1.840277777777778,2,0,-4.3,8.4
2023-11-16T20:38:37.990Z,MANRESA,BARCELONA,41.72,1.840277777777778,4,0,-2.9,10.8
2023-11-16T20:38:37.992Z,MANRESA,BARCELONA,41.72,1.840277777777778,2.2,0,-4.5,9
2023-11-16T20:38:37.995Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.4,0,-3.1,12
2023-11-16T20:38:37.997Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.9,0,-3.5,13.3
2023-11-16T20:38:37.999Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.2,0,-2.9,13.2
2023-11-16T20:38:38.001Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.6,0,-3.1,16.2
2023-11-16T20:38:38.002Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.6,0,-3.1,16.4
2023-11-16T20:38:38.004Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.2,0,-1.7,14.1
2023-11-16T20:38:38.006Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.3,0,-0.2,10.8
2023-11-16T20:38:38.008Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.2,18,2.7,7.7
2023-11-16T20:38:38.009Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.4,0.2,2.4,10.5
2023-11-16T20:38:38.011Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.2,0,3.5,10.8
2023-11-16T20:38:38.013Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.9,0,0.2,11.6
2023-11-16T20:38:38.015Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.4,0,-3,13.9
2023-11-16T20:38:38.018Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.6,0,-3.4,14.5
2023-11-16T20:38:38.020Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.5,0,-3.2,16.2
2023-11-16T20:38:38.022Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.1,0,-1.4,15.6
2023-11-16T20:38:38.023Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.2,0,0,16.3
2023-11-16T20:38:38.025Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.6,0,-1.5,18.8
2023-11-16T20:38:38.027Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.4,0,-0.6,21.4
2023-11-16T20:38:38.028Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.9,0,0.2,21.6
2023-11-16T20:38:38.030Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.2,0,1.8,22.7
2023-11-16T20:38:38.032Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.5,0,3.2,19.8
2023-11-16T20:38:38.034Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.8,0,5.2,18.3
2023-11-16T20:38:38.037Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,22.4,7,11.7
2023-11-16T20:38:38.039Z,MANRESA,BARCELONA,41.72,1.840277777777778,6,0,2.1,10
2023-11-16T20:38:38.041Z,MANRESA,BARCELONA,41.72,1.840277777777778,5,0.6,0.6,9.5
2023-11-16T20:38:38.043Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.2,1.2,3.1,11.4
2023-11-16T20:38:38.045Z,MANRESA,BARCELONA,41.72,1.840277777777778,5,0.2,0.8,9.1
2023-11-16T20:38:38.046Z,MANRESA,BARCELONA,41.72,1.840277777777778,5.9,0,0.3,11.5
2023-11-16T20:38:38.048Z,MANRESA,BARCELONA,41.72,1.840277777777778,4,0,-2.7,10.7
2023-11-16T20:38:38.051Z,MANRESA,BARCELONA,41.72,1.840277777777778,4.3,0,-0.2,8.8
2023-11-16T20:38:38.052Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.2,0,-2.2,14.7
2023-11-16T20:38:38.054Z,MANRESA,BARCELONA,41.72,1.840277777777778,6.9,0,-0.8,14.6
2023-11-16T20:38:38.056Z,MANRESA,BARCELONA,41.72,1.840277777777778,7.3,0,-1.9,16.5
2023-11-16T20:38:38.059Z,MANRESA,BARCELONA,41.72,1.840277777777778,9.4,0,2.3,16.5
2023-11-16T20:38:38.061Z,MANRESA,BARCELONA,41.72,1.840277777777778,8.6,0,-0.1,17.2
2023-11-16T20:38:38.063Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,6.8,21.1
2023-11-16T20:38:38.066Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.6,0,12.6,20.5
2023-11-16T20:38:38.068Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.5,0,11.1,21.9
2023-11-16T20:38:38.069Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.9,0,13.2,24.6
2023-11-16T20:38:38.072Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.7,0,9.1,24.3
2023-11-16T20:38:38.073Z,MANRESA,BARCELONA,41.72,1.840277777777778,17,0,8.4,25.7
2023-11-16T20:38:38.075Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.6,0,9.5,19.6
2023-11-16T20:38:38.077Z,MANRESA,BARCELONA,41.72,1.840277777777778,12,0,3.8,20.2
2023-11-16T20:38:38.078Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.6,0,4.1,21.1
2023-11-16T20:38:38.080Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.8,0,3.9,17.8
2023-11-16T20:38:38.082Z,MANRESA,BARCELONA,41.72,1.840277777777778,12,0,4.4,19.5
2023-11-16T20:38:38.084Z,MANRESA,BARCELONA,41.72,1.840277777777778,15,0,9.5,20.4
2023-11-16T20:38:38.085Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.8,0,4.6,21.1
2023-11-16T20:38:38.087Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,6.5,21.4
2023-11-16T20:38:38.089Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.4,0,5,23.9
2023-11-16T20:38:38.090Z,MANRESA,BARCELONA,41.72,1.840277777777778,16,0,8.4,23.7
2023-11-16T20:38:38.093Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.5,0,6.4,22.6
2023-11-16T20:38:38.095Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.2,0,7,21.3
2023-11-16T20:38:38.097Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,5.8,22.3
2023-11-16T20:38:38.099Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.8,0,8.1,21.5
2023-11-16T20:38:38.101Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.2,0.6,8.9,19.4
2023-11-16T20:38:38.104Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.3,0,4.7,23.9
2023-11-16T20:38:38.108Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.6,0,6.1,27.2
2023-11-16T20:38:38.111Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.2,0,10.1,24.3
2023-11-16T20:38:38.113Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.4,0,9.6,21.1
2023-11-16T20:38:38.115Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.8,0,6.6,21
2023-11-16T20:38:38.117Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.9,0,4.7,21.1
2023-11-16T20:38:38.119Z,MANRESA,BARCELONA,41.72,1.840277777777778,10.6,0,2.1,19.2
2023-11-16T20:38:38.121Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.8,0,1.7,21.9
2023-11-16T20:38:38.123Z,MANRESA,BARCELONA,41.72,1.840277777777778,11.9,0,3.3,20.5
2023-11-16T20:38:38.126Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.6,0,3.5,23.8
2023-11-16T20:38:38.128Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.7,0,5.2,20.2
2023-11-16T20:38:38.130Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.4,0,4,22.8
2023-11-16T20:38:38.131Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.6,0,9.2,24.1
2023-11-16T20:38:38.133Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.6,0,6.2,27
2023-11-16T20:38:38.135Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.1,0,7.9,26.3
2023-11-16T20:38:38.136Z,MANRESA,BARCELONA,41.72,1.840277777777778,13,0,7.1,19
2023-11-16T20:38:38.138Z,MANRESA,BARCELONA,41.72,1.840277777777778,13,0,3.6,22.3
2023-11-16T20:38:38.139Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.3,0,8.4,26.2
2023-11-16T20:38:38.142Z,MANRESA,BARCELONA,41.72,1.840277777777778,14,0,4.6,23.5
2023-11-16T20:38:38.144Z,MANRESA,BARCELONA,41.72,1.840277777777778,12.6,0.6,3.6,21.5
2023-11-16T20:38:38.146Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.4,0,8.2,18.5
2023-11-16T20:38:38.148Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.6,0,4.2,22.9
2023-11-16T20:38:38.150Z,MANRESA,BARCELONA,41.72,1.840277777777778,16,0,5.3,26.6
2023-11-16T20:38:38.152Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.2,0,8.2,22.3
2023-11-16T20:38:38.154Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.5,0,11,24
2023-11-16T20:38:38.155Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.6,0.6,9.4,25.8
2023-11-16T20:38:38.157Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.2,0,10.5,25.9
2023-11-16T20:38:38.158Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.6,0,11.3,28
2023-11-16T20:38:38.160Z,MANRESA,BARCELONA,41.72,1.840277777777778,18,0,11.8,24.3
2023-11-16T20:38:38.161Z,MANRESA,BARCELONA,41.72,1.840277777777778,19,0,10.9,27
2023-11-16T20:38:38.162Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.8,0,11.3,28.4
2023-11-16T20:38:38.164Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.6,2,13.6,27.6
2023-11-16T20:38:38.166Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.5,3.8,13.7,27.3
2023-11-16T20:38:38.167Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.4,0,12.6,24.2
2023-11-16T20:38:38.170Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.9,0,8.9,26.9
2023-11-16T20:38:38.172Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.2,0,9.1,27.2
2023-11-16T20:38:38.173Z,MANRESA,BARCELONA,41.72,1.840277777777778,18,0,9.6,26.4
2023-11-16T20:38:38.175Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.4,0,10,28.7
2023-11-16T20:38:38.176Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.2,0,11.8,28.5
2023-11-16T20:38:38.178Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.7,6.8,13.6,25.8
2023-11-16T20:38:38.179Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.9,0,11.1,24.7
2023-11-16T20:38:38.181Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.4,0.2,11.9,29
2023-11-16T20:38:38.183Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.8,0,12.5,25.2
2023-11-16T20:38:38.185Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.8,0,11.1,22.4
2023-11-16T20:38:38.187Z,MANRESA,BARCELONA,41.72,1.840277777777778,14.5,4,8.4,20.6
2023-11-16T20:38:38.189Z,MANRESA,BARCELONA,41.72,1.840277777777778,13.4,0.8,6.5,20.2
2023-11-16T20:38:38.191Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.6,1,8.5,22.7
2023-11-16T20:38:38.193Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.4,0.4,10.6,24.3
2023-11-16T20:38:38.195Z,MANRESA,BARCELONA,41.72,1.840277777777778,17.1,0,8.5,25.7
2023-11-16T20:38:38.197Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.8,0,6,25.7
2023-11-16T20:38:38.200Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.4,0,7.8,22.9
2023-11-16T20:38:38.203Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.2,9.6,11.1,21.4
2023-11-16T20:38:38.205Z,MANRESA,BARCELONA,41.72,1.840277777777778,16.7,14.8,9.7,23.7
2023-11-16T20:38:38.208Z,MANRESA,BARCELONA,41.72,1.840277777777778,15.2,0.4,8.8,21.6
2023-11-16T20:38:38.210Z,MANRESA,BARCELONA,41.72,1.840277777777778,17,7.2,12.5,21.4
2023-11-16T20:38:38.212Z,MANRESA,BARCELONA,41.72,1.840277777777778,,5.8,,
2023-11-16T20:38:38.214Z,MANRESA,BARCELONA,41.72,1.840277777777778,16,8.4,12.5,19.6
2023-11-16T20:38:38.218Z,MANRESA,BARCELONA,41.72,1.840277777777778,18,0,11.1,25
2023-11-16T20:38:38.219Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.5,0,11.6,29.4
2023-11-16T20:38:38.221Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.8,0,12.1,27.5
2023-11-16T20:38:38.222Z,MANRESA,BARCELONA,41.72,1.840277777777778,19.8,0,13,26.5
2023-11-16T20:38:38.224Z,MANRESA,BARCELONA,41.72,1.840277777777778,20,1,12.7,27.4
2023-11-16T20:38:38.226Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.2,0.4,12.1,24.2
2023-11-16T20:38:38.227Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.8,1.4,14.1,23.4
2023-11-16T20:38:38.229Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.9,1.4,11.1,26.7
2023-11-16T20:38:38.231Z,MANRESA,BARCELONA,41.72,1.840277777777778,18.6,0.2,12.8,24.3
2023-11-16T20:38:38.233Z,MANRESA,BARCELONA,41.72,1.840277777777778,19,0,11.9,26.2
2023-11-16T20:38:38.235Z,MANRESA,BARCELONA,41.72,1.840277777777778,21.1,1.4,14.5,27.7
2023-11-16T20:38:38.236Z,MANRESA,BARCELONA,41.72,1.840277777777778,21.2,0,14.4,28.1
2023-11-16T20:38:38.238Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.3,0,14.3,26.3
2023-11-16T20:38:38.240Z,MANRESA,BARCELONA,41.72,1.840277777777778,21.4,0,15,27.8
2023-11-16T20:38:38.242Z,MANRESA,BARCELONA,41.72,1.840277777777778,22.8,7,17.8,27.7
2023-11-16T20:38:38.243Z,MANRESA,BARCELONA,41.72,1.840277777777778,22.7,23.6,15.6,29.8
2023-11-16T20:38:38.245Z,MANRESA,BARCELONA,41.72,1.840277777777778,20.8,8,15.9,25.8
2023-11-16T20:38:38.247Z,MANRESA,BARCELONA,41.72,1.840277777777778,21.6,0,14.4,28.7
2023-11-16T20:38:38.249Z,MANRESA,BARCELONA,41.72,1.840277777777778,21.4,24.8,15.8,26.9
2023-11-16T20:38:38.251Z,MANRESA,BARCELONA,41.72,1.840277777777778,22,0,15.5,28.4
2023-11-16T20:38:38.252Z,MANRESA,BARCELONA,41.72,1.840277777777778,22.2,0,14.7,29.6
2023-11-16T20:38:38.254Z,MANRESA,BARCELONA,41.72,1.840277777777778,23.6,0,15.7,31.5
2023-11-16T20:38:38.256Z,MANRESA,BARCELONA,41.72,1.840277777777778,24.2,0.6,16.1,32.4
2023-11-16T20:38:38.257Z,MANRESA,BARCELONA,41.72,1.840277777777778,24,0,18.5,29.4
2023-11-16T20:38:38.259Z,MANRESA,BARCELONA,41.72,1.840277777777778,22.4,0,15.2,29.7
2023-11-16T20:38:38.261Z,MANRESA,BARCELONA,41.72,1.840277777777778,24.1,0,16.6,31.6
2023-11-16T20:38:38.263Z,MANRESA,BARCELONA,41.72,1.840277777777778,25.8,0,19.2,32.4
2023-11-16T20:38:38.265Z,MANRESA,BARCELONA,41.72,1.840277777777778,26.4,0,20.7,32.1
2023-11-16T20:38:38.267Z,MANRESA,BARCELONA,41.72,1.840277777777778,25.6,0,18,33.1
2023-11-16T20:38:38.269Z,MANRESA,BARCELONA,41.72,1.840277777777778,25.5,0,17.9,33.1
2023-11-16T20:38:38.271Z,MANRESA,BARCELONA,41.72,1.840277777777778,26.8,0,18,35.6
2023-11-16T20:38:38.273Z,MANRESA,BARCELONA,41.72,1.840277777777778,27,0,19.3,34.8
2023-11-16T20:38:38.274Z,MANRESA,BARCELONA,41.72,1.840277777777778,26.8,0,20.6,33.1
2023-11-16T20:38:38.276Z,MANRESA,BARCELONA,41.72,1.840277777777778,,,,
2023-11-16T20:38:38.278Z,MANRESA,BARCELONA,41.72,1.840277777777778,23.5,77.2,17.1,29.9
2023-11-16T20:38:38.280Z,MANRESA,BARCELONA,41.72,1.840277777777778,22.8,0,17.3,28.4
2023-11-16T20:38:38.282Z,MANRESA,BARCELONA,41.72,1.840277777777778,23.2,0,15.5,30.8
2023-11-16T20:38:38.284Z,MANRESA,BARCELONA,41.72,1.840277777777778,24.2,0,17.4,31
2023-11-16T20:38:38.286Z,MANRESA,BARCELONA,41.72,1.840277777777778,24.6,0,19,30.2
2023-11-16T20:38:38.288Z,MANRESA,BARCELONA,41.72,1.840277777777778,23.2,0.2,18.2,28.3
2023-11-16T20:38:38.289Z,MANRESA,BARCELONA,41.72,1.840277777777778,23.6,0,19.8,27.4
2023-11-16T20:38:38.291Z,MANRESA,BARCELONA,41.72,1.840277777777778,24.6,0.8,19.8,29.5
2023-11-16T20:38:38.293Z,MANRESA,BARCELONA,41.72,1.840277777777778,25.1,0,18,32.2
2023-11-16T20:38:38.295Z,MANRESA,BARCELONA,41.72,1.840277777777778,26.8,0,18,35.5
2023-11-16T20:38:38.296Z,MANRESA,BARCELONA,41.72,1.840277777777778,27.4,0,18.9,36
2023-11-16T20:38:38.298Z,MANRESA,BARCELONA,41.72,1.840277777777778,27.8,0,20.8,34.9
2023-11-16T20:38:38.299Z,MANRESA,BARCELONA,41.72,1.840277777777778,28.6,0,22.1,35.2
